comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
total_original	Mo	X/SC	Mo-X/SC	0.442683951821	ok	17.721117211	1.18964001639	4.1949705731	17.5952717433	1.18681466267	4.4207094183
total_original	N	X/BCC	N-X/BCC	0.154637717154	ok	7.25229368469	1.16321538609	4.01701006769	7.2350662908	1.16600504104	3.89636537981
total_original	N	X/Diamond	N-X/Diamond	0.18467570457	ok	18.3957507839	0.976857330031	3.37690890892	18.3426974753	0.976493141424	3.38982653287
total_original	N	X/FCC	N-X/FCC	0.16244080307	ok	7.62050904399	1.11291387195	4.1230351412	7.60121073885	1.11713101833	4.08371954143
total_original	N	X/SC	N-X/SC	0.216734158383	ok	6.49890972424	1.27937115093	4.1139255212	6.47632685815	1.28777638027	4.29379154685
total_original	Na	X/BCC	Na-X/BCC	0.417910140948	ok	37.2702980957	0.0476333482259	3.60599222155	37.0259977328	0.0478679928271	3.37591720034
total_original	Na	X/Diamond	Na-X/Diamond	0.625149872255	ok	108.009935739	0.0188054021038	3.5749254044	109.136121661	0.0180033079513	3.44436005588
total_original	Na	X/FCC	Na-X/FCC	0.379119872174	ok	37.3320114406	0.0475625797754	3.62264783847	37.1066257859	0.0477800603473	3.72448409906
total_original	Na	X/SC	Na-X/SC	0.447302492079	ok	40.022095454	0.038721274644	3.65235678435	39.7379153634	0.0381891048656	3.79819820425
total_original	Nb	X/BCC	Nb-X/BCC	0.415015323916	ok	18.2598123129	1.05121628378	3.72273878461	18.1394812598	1.05900147258	3.69867047188
total_original	Nb	X/Diamond	Nb-X/Diamond	0.543175840818	ok	52.0088308005	0.415386863836	4.25194048696	51.5536354526	0.416641005581	4.2822954279
total_original	Nb	X/FCC	Nb-X/FCC	0.442931101043	ok	18.8995071706	1.0101102357	3.64065436002	18.765821518	1.02071695709	3.6532108522
